Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
22/12/18,Barcelona,Celta,2,0,H,2,0,H,Eduardo Prieto,9,11,5,1,14,15,4,6,0,1,0,0,1.12,9.0,21.0,9.4,13.148
22/12/18,Betis,Eibar,1,1,D,1,0,H,Carlos del Cerro,4,15,2,4,11,13,4,11,2,4,0,0,1.8,3.75,4.5,10.933,13.542
23/12/18,Leganes,Sevilla,1,1,D,1,0,H,Alejandro Hernández,13,8,4,2,14,9,3,6,3,3,0,1,3.4,3.2,2.25,11.905,11.105
23/12/18,Valencia,Huesca,2,1,H,1,0,H,Jesús Gil,19,11,8,4,14,15,12,5,7,4,0,0,1.4,4.75,8.0,10.333,6.37
23/12/18,Vallecano,Levante,2,1,H,1,0,H,Ignacio Iglesias,18,12,8,7,13,10,3,5,2,2,0,0,2.1,3.6,3.4,8.714,5.929
03/01/19,Villarreal,Real Madrid,2,2,D,1,2,A,Pablo González,12,14,4,7,12,13,6,4,2,2,0,0,3.8,3.8,1.85,21.789,13.55
04/01/19,Espanol,Leganes,1,0,H,1,0,H,José González,12,10,1,2,10,17,3,6,2,5,0,1,2.0,3.3,4.2,13.529,10.5
04/01/19,Levante,Girona,2,2,D,0,1,A,Alberto Undiano,19,9,8,2,18,16,8,2,3,1,1,0,2.15,3.5,3.3,6.182,9.318
05/01/19,Alaves,Valencia,2,1,H,2,1,H,David Medié,14,14,5,2,10,13,2,6,3,3,0,0,3.1,3.1,2.4,12.25,7.727
05/01/19,Huesca,Betis,2,1,H,0,0,D,Ricardo de Burgos,11,7,6,1,21,7,4,6,3,2,0,0,3.2,3.5,2.2,9.575,10.25
05/01/19,Valladolid,Vallecano,0,1,A,0,1,A,Adrián Cordero,12,9,5,5,16,23,9,5,0,3,0,0,2.1,3.4,3.6,4.771,6.697
06/01/19,Eibar,Villarreal,0,0,D,0,0,D,Santiago Jaime,24,7,6,4,12,17,13,1,0,2,0,0,2.1,3.25,3.5,7.76,5.929
06/01/19,Getafe,Barcelona,1,2,A,1,2,A,Guillermo Cuadra,10,12,2,8,23,12,4,4,4,3,0,0,8.0,5.25,1.36,17.828,5.118
06/01/19,Real Madrid,Sociedad,0,2,A,0,1,A,José Luis Munuera,28,12,8,4,13,13,10,4,5,1,1,0,1.33,6.0,7.5,8.969,23.267
06/01/19,Sevilla,Ath Madrid,1,1,D,1,1,D,Antonio Matéu Lahoz,15,12,5,7,15,11,4,5,5,7,0,0,2.8,3.1,2.7,7.231,7.818
07/01/19,Celta,Ath Bilbao,1,2,A,1,1,D,Juan Martínez,17,8,3,4,16,21,3,2,2,5,0,0,2.4,3.3,3.0,5.957,12.29
11/01/19,Vallecano,Celta,4,2,H,2,2,D,Hsu Jason,11,13,8,4,12,8,7,5,4,1,0,0,2.5,3.4,2.8,10.913,6.632
12/01/19,Girona,Alaves,1,1,D,1,0,H,José Sánchez,9,15,4,4,21,14,6,3,4,2,0,0,2.1,3.1,4.0,5.833,13.15
12/01/19,Leganes,Huesca,1,0,H,0,0,D,Mario Melero,14,9,7,3,11,9,4,4,3,3,0,0,1.95,3.25,4.33,8.692,12.647
12/01/19,Valencia,Valladolid,1,1,D,0,0,D,Ignacio Iglesias,17,6,5,1,15,18,7,0,2,5,0,0,1.53,4.0,7.0,5.931,11.154
12/01/19,Villarreal,Getafe,1,2,A,0,0,D,Daniel Ask,17,9,6,4,14,13,6,1,5,3,0,0,2.15,3.1,3.8,4.192,12.526
13/01/19,Ath Bilbao,Sevilla,2,0,H,1,0,H,Pablo González,10,10,3,4,14,14,7,6,4,3,0,0,2.75,3.2,2.7,10.292,8.762
13/01/19,Ath Madrid,Levante,1,0,H,0,0,D,Eduardo Prieto,19,7,5,2,9,17,5,2,0,3,0,0,1.25,6.0,12.0,5.625,7.677
13/01/19,Barcelona,Eibar,3,0,H,1,0,H,Jesús Gil,7,15,6,2,10,12,2,3,2,1,0,0,1.12,9.0,21.0,8.944,11.722
13/01/19,Betis,Real Madrid,1,2,A,0,1,A,Alejandro Hernández,9,14,2,5,9,13,6,5,2,3,0,0,3.25,3.75,2.1,6.773,12.032
14/01/19,Sociedad,Espanol,3,2,H,2,2,D,Carlos del Cerro,9,21,4,2,15,12,7,3,7,4,1,0,2.0,3.3,4.0,9.308,5.382
18/01/19,Getafe,Alaves,4,0,H,1,0,H,José Luis Munuera,12,6,5,0,17,18,4,2,0,4,0,0,2.0,3.1,4.5,4.914,3.893
19/01/19,Celta,Valencia,1,2,A,1,0,H,José González,12,13,4,8,18,12,4,6,4,3,0,0,3.1,3.2,2.4,9.043,16.048
19/01/19,Huesca,Ath Madrid,0,3,A,0,1,A,Guillermo Cuadra,14,15,3,8,15,13,6,5,2,2,0,0,5.75,3.6,1.66,5.433,7.52
19/01/19,Real Madrid,Sevilla,2,0,H,0,0,D,Antonio Matéu Lahoz,23,4,6,1,9,14,7,4,2,3,0,0,1.7,4.2,4.5,5.467,12.652
20/01/19,Barcelona,Leganes,3,1,H,1,0,H,Ricardo de Burgos,15,5,7,2,12,18,5,1,3,3,0,0,1.12,9.0,21.0,6.32,14.267
20/01/19,Betis,Girona,3,2,H,1,2,A,Adrián Cordero,12,8,5,5,9,12,7,2,2,4,0,0,1.61,3.75,6.0,7.0,11.655
20/01/19,Levante,Valladolid,2,0,H,1,0,H,Santiago Jaime,13,13,4,3,12,18,3,2,6,5,0,0,2.1,3.5,3.5,10.941,4.844
20/01/19,Vallecano,Sociedad,2,2,D,2,1,H,David Medié,11,10,4,4,14,10,2,9,2,1,0,0,2.87,3.3,2.5,14.348,5.129
20/01/19,Villarreal,Ath Bilbao,1,1,D,0,1,A,Alberto Undiano,3,9,1,2,17,13,1,3,4,1,0,0,2.2,3.3,3.4,9.368,7.917
21/01/19,Eibar,Espanol,3,0,H,1,0,H,Juan Martínez,16,6,9,0,16,10,6,2,2,5,0,0,2.1,3.1,4.0,6.967,14.25
26/01/19,Ath Madrid,Getafe,2,0,H,2,0,H,Ignacio Iglesias,10,6,6,2,11,26,3,6,2,7,0,2,1.53,3.6,8.0,7.647,8.553
26/01/19,Leganes,Eibar,2,2,D,0,2,A,Alejandro Hernández,9,5,3,2,15,14,4,5,2,3,0,0,2.62,3.0,3.0,6.864,7.48
26/01/19,Sevilla,Levante,5,0,H,0,0,D,Hsu Jason,23,7,9,0,15,13,5,8,2,1,0,0,1.53,4.33,6.0,7.4,8.296
26/01/19,Valencia,Villarreal,3,0,H,1,0,H,Carlos del Cerro,18,14,9,5,13,8,7,4,1,3,0,0,1.83,3.6,4.5,13.217,13.421
27/01/19,Ath Bilbao,Betis,1,0,H,1,0,H,Daniel Ask,11,8,2,2,20,6,6,4,4,2,1,0,2.1,3.3,3.5,6.308,10.714
27/01/19,Espanol,Real Madrid,2,4,A,1,3,A,Jesús Gil,13,16,6,9,15,17,1,6,3,4,0,1,4.2,4.0,1.8,9.514,7.962
27/01/19,Girona,Barcelona,0,2,A,0,1,A,Pablo González,13,15,5,7,18,12,3,8,5,3,1,0,10.0,5.25,1.33,14.957,9.895
27/01/19,Sociedad,Huesca,0,0,D,0,0,D,Eduardo Prieto,8,8,1,1,9,22,5,2,0,3,0,0,1.61,3.75,6.0,4.63,14.115
27/01/19,Valladolid,Celta,2,1,H,0,1,A,José Sánchez,19,8,7,3,15,19,7,5,2,5,0,1,2.4,3.2,3.1,7.333,4.92
28/01/19,Alaves,Vallecano,0,1,A,0,0,D,Mario Melero,16,14,1,3,14,19,7,4,2,5,0,0,2.15,3.3,3.5,5.531,7.696
01/02/19,Huesca,Valladolid,4,0,H,1,0,H,José Luis Munuera,11,9,7,4,17,11,7,7,6,2,0,0,2.25,3.25,3.4,8.64,7.55
02/02/19,Barcelona,Valencia,2,2,D,1,2,A,Alberto Undiano,20,14,8,7,8,5,9,1,3,0,0,0,1.28,5.75,11.0,12.875,22.357
02/02/19,Celta,Sevilla,1,0,H,0,0,D,Ricardo de Burgos,10,13,4,2,13,12,4,9,4,4,0,0,3.75,3.6,2.0,12.556,11.565
02/02/19,Levante,Getafe,0,0,D,0,0,D,Adrián Cordero,8,9,4,2,7,15,5,5,4,3,0,0,2.37,3.25,3.1,5.591,6.529
02/02/19,Sociedad,Ath Bilbao,2,1,H,2,0,H,Antonio Matéu Lahoz,6,8,2,5,17,13,3,3,1,1,0,0,2.35,3.3,3.2,10.571,6.656
03/02/19,Betis,Ath Madrid,1,0,H,0,0,D,David Medié,7,13,3,1,7,21,1,7,4,3,0,0,4.0,3.2,2.05,14.417,8.413
03/02/19,Eibar,Girona,3,0,H,1,0,H,José González,17,6,5,2,12,9,8,5,2,1,0,0,1.66,4.0,5.0,8.158,10.312
03/02/19,Real Madrid,Alaves,3,0,H,1,0,H,Santiago Jaime,22,8,8,1,10,12,7,2,0,3,0,0,1.2,6.5,15.0,5.714,17.13
03/02/19,Villarreal,Espanol,2,2,D,1,0,H,Guillermo Cuadra,14,17,5,2,22,16,3,2,4,5,0,0,1.8,3.75,4.5,6.025,5.269
04/02/19,Vallecano,Leganes,1,2,A,0,1,A,Juan Martínez,15,13,6,4,19,10,5,6,6,4,0,1,2.37,3.25,3.1,3.958,12.588
08/02/19,Valladolid,Villarreal,0,0,D,0,0,D,Alejandro Hernández,9,7,3,3,13,18,8,3,3,2,0,0,2.9,3.3,2.4,8.556,6.87
09/02/19,Ath Madrid,Real Madrid,1,3,A,1,2,A,Daniel Ask,11,11,2,4,21,16,3,4,7,3,1,0,2.37,3.25,3.1,9.4,6.083
09/02/19,Espanol,Vallecano,2,1,H,0,1,A,Eduardo Prieto,15,9,5,3,11,19,6,2,0,2,0,0,1.8,3.6,4.5,5.3,15.438
09/02/19,Getafe,Celta,3,1,H,1,1,D,Pablo González,12,13,6,3,16,13,4,3,3,3,0,1,1.9,3.4,4.33,7.9,12.182
09/02/19,Girona,Huesca,0,2,A,0,2,A,Adrián Cordero,13,6,7,6,9,18,13,2,3,1,1,0,2.0,3.3,4.0,5.52,11.214
10/02/19,Ath Bilbao,Barcelona,0,0,D,0,0,D,Carlos del Cerro,13,10,5,2,23,10,6,4,4,2,1,0,4.75,4.0,1.7,15.333,11.812
10/02/19,Leganes,Betis,3,0,H,2,0,H,Hsu Jason,16,3,4,1,22,11,4,4,4,2,0,1,2.25,3.0,3.6,10.275,6.955
10/02/19,Sevilla,Eibar,2,2,D,0,1,A,Ignacio Iglesias,13,8,4,4,11,7,9,7,4,2,1,0,1.66,4.0,5.0,11.5,10.08
10/02/19,Valencia,Sociedad,0,0,D,0,0,D,Mario Melero,10,8,4,1,11,18,7,5,2,4,0,0,1.83,3.5,4.5,11.438,6.214
11/02/19,Alaves,Levante,2,0,H,1,0,H,Alberto Undiano,16,8,4,0,14,18,3,10,3,2,0,0,2.0,3.4,3.8,7.227,4.897
15/02/19,Eibar,Getafe,2,2,D,0,1,A,David Medié,11,7,6,4,12,12,3,3,2,2,0,0,2.05,3.3,4.0,4.545,4.967
16/02/19,Barcelona,Valladolid,1,0,H,1,0,H,Juan Martínez,20,10,8,0,12,18,3,5,1,3,0,0,1.14,9.0,15.0,9.6,13.2
16/02/19,Celta,Levante,1,4,A,0,2,A,Santiago Jaime,14,14,7,8,12,17,5,7,1,1,1,0,1.8,3.8,4.5,7.519,9.074
16/02/19,Sociedad,Leganes,3,0,H,0,0,D,José Luis Munuera,15,8,6,3,10,16,4,1,4,2,0,0,2.05,3.1,4.2,6.0,8.382
16/02/19,Vallecano,Ath Madrid,0,1,A,0,0,D,Jesús Gil,12,4,6,3,10,14,4,6,0,1,0,0,6.0,3.5,1.65,7.63,5.976
17/02/19,Betis,Alaves,1,1,D,1,1,D,Antonio Matéu Lahoz,19,6,10,3,10,12,6,3,4,1,0,0,1.72,3.5,5.25,8.524,19.333
17/02/19,Real Madrid,Girona,1,2,A,1,0,H,Guillermo Cuadra,19,14,7,6,13,18,7,0,3,2,1,0,1.16,8.0,15.0,10.318,12.136
17/02/19,Valencia,Espanol,0,0,D,0,0,D,Ricardo de Burgos,21,6,1,1,12,10,10,2,2,4,0,1,1.72,3.7,4.8,9.364,10.81
17/02/19,Villarreal,Sevilla,3,0,H,2,0,H,José González,12,21,6,5,7,12,6,4,4,1,0,0,2.5,3.4,2.8,13.8,9.429
18/02/19,Huesca,Ath Bilbao,0,1,A,0,1,A,José Sánchez,12,9,2,4,16,11,3,5,5,1,0,0,3.1,3.1,2.5,9.091,7.481
22/02/19,Espanol,Huesca,1,1,D,1,0,H,Alejandro Hernández,13,13,2,4,9,16,7,4,2,4,0,0,1.72,3.6,5.0,5.682,13.375
23/02/19,Alaves,Celta,0,0,D,0,0,D,Carlos del Cerro,17,8,4,2,15,9,3,4,2,2,0,0,2.3,3.3,3.2,12.783,9.462
23/02/19,Ath Bilbao,Eibar,1,0,H,1,0,H,Mario Melero,9,7,4,2,10,17,10,2,3,4,0,0,2.1,3.25,3.8,11.938,5.25
23/02/19,Getafe,Vallecano,2,1,H,1,0,H,Hsu Jason,11,7,2,2,12,13,2,2,2,1,0,0,1.7,3.6,5.5,10.593,8.625
23/02/19,Sevilla,Barcelona,2,4,A,2,1,H,Antonio Matéu Lahoz,13,17,4,8,15,11,3,8,6,1,0,0,3.5,4.0,1.95,15.5,13.5
24/02/19,Ath Madrid,Villarreal,2,0,H,1,0,H,Alberto Undiano,15,14,7,3,9,10,6,7,0,3,0,0,1.57,3.75,7.0,17.118,14.667
24/02/19,Leganes,Valencia,1,1,D,0,1,A,Daniel Ask,17,6,6,1,14,10,4,2,5,3,0,0,2.8,3.1,2.7,7.135,11.4
24/02/19,Levante,Real Madrid,1,2,A,0,1,A,Ignacio Iglesias,11,19,2,5,17,11,4,6,5,3,1,1,5.25,4.75,1.53,14.857,6.692
24/02/19,Valladolid,Betis,0,2,A,0,1,A,Pablo González,10,6,2,3,10,9,13,4,1,2,0,0,2.7,3.2,2.75,10.308,39.8
25/02/19,Girona,Sociedad,0,0,D,0,0,D,Eduardo Prieto,10,7,3,1,26,15,3,5,4,1,0,0,2.37,3.2,3.0,6.6,9.174
01/03/19,Vallecano,Girona,0,2,A,0,1,A,Santiago Jaime,9,12,3,4,17,23,7,1,3,4,1,0,2.25,3.4,3.2,11.333,6.111
02/03/19,Espanol,Valladolid,3,1,H,1,1,D,Adrián Cordero,15,14,6,3,17,8,5,3,2,2,0,0,1.8,3.6,4.75,15.615,12.0
02/03/19,Huesca,Sevilla,2,1,H,1,0,H,Ricardo de Burgos,7,12,3,5,15,16,3,12,5,4,0,0,3.8,3.6,1.95,12.071,2.71
02/03/19,Real Madrid,Barcelona,0,1,A,0,1,A,Alberto Undiano,17,10,3,4,16,13,8,6,3,2,0,0,2.75,3.7,2.45,10.538,12.737
02/03/19,Villarreal,Alaves,1,2,A,0,0,D,José Luis Munuera,9,10,2,2,15,12,8,2,2,3,0,0,1.66,3.75,5.5,6.25,12.0
03/03/19,Betis,Getafe,1,2,A,0,2,A,Juan Martínez,6,11,2,5,14,14,4,4,2,2,0,0,2.3,3.0,3.4,7.071,10.679
03/03/19,Eibar,Celta,1,0,H,0,0,D,Guillermo Cuadra,15,3,4,1,14,16,7,0,1,1,0,0,1.72,3.8,4.75,4.686,14.8
03/03/19,Sociedad,Ath Madrid,0,2,A,0,2,A,José González,19,8,3,3,12,17,7,3,1,4,0,1,4.0,3.25,2.05,8.95,13.04
03/03/19,Valencia,Ath Bilbao,2,0,H,0,0,D,David Medié,11,4,3,1,12,13,6,2,0,3,0,0,2.0,3.3,4.0,15.35,12.16
04/03/19,Leganes,Levante,1,0,H,1,0,H,Jesús Gil,14,15,3,4,15,10,2,2,6,4,0,0,1.95,3.4,4.2,10.773,9.214
08/03/19,Ath Bilbao,Espanol,1,1,D,0,1,A,Pablo González,15,5,6,2,13,20,7,0,3,5,0,0,1.66,3.6,6.0,5.5,10.417
09/03/19,Alaves,Eibar,1,1,D,0,0,D,Hsu Jason,16,20,3,3,10,18,3,5,1,1,0,0,2.9,3.2,2.55,7.556,4.036
09/03/19,Ath Madrid,Leganes,1,0,H,0,0,D,Antonio Matéu Lahoz,13,3,4,2,9,7,4,4,2,2,0,0,1.45,4.2,10.0,13.261,13.438
09/03/19,Barcelona,Vallecano,3,1,H,1,1,D,Mario Melero,12,8,6,1,12,17,10,4,1,2,0,0,1.16,8.0,15.0,4.838,16.824
09/03/19,Getafe,Huesca,2,1,H,0,1,A,Eduardo Prieto,14,8,6,1,14,17,13,1,0,4,0,0,1.61,3.6,6.5,4.37,5.44
10/03/19,Celta,Betis,0,1,A,0,0,D,Daniel Ask,7,14,1,4,17,16,4,4,3,0,0,0,2.5,3.3,2.9,12.48,8.667
10/03/19,Girona,Valencia,2,3,A,1,1,D,Carlos del Cerro,18,11,8,6,13,10,6,1,1,4,0,1,3.3,3.2,2.35,8.591,17.842
10/03/19,Levante,Villarreal,0,2,A,0,0,D,José Sánchez,11,13,3,5,8,21,8,2,3,5,0,0,2.9,3.3,2.5,9.375,6.667
10/03/19,Sevilla,Sociedad,5,2,H,1,1,D,Ignacio Iglesias,22,9,11,2,12,13,7,2,2,2,0,0,1.66,4.2,4.75,11.333,7.5
10/03/19,Valladolid,Real Madrid,1,4,A,1,1,D,Jesús Gil,10,15,2,6,14,12,5,12,1,6,0,1,5.0,4.33,1.61,9.897,8.227
15/03/19,Sociedad,Levante,1,1,D,1,0,H,Adrián Cordero,22,8,7,3,10,12,5,3,2,2,0,0,1.8,3.75,4.5,9.2,13.3
16/03/19,Ath Bilbao,Ath Madrid,2,0,H,0,0,D,Santiago Jaime,9,9,5,2,12,4,1,7,3,1,0,0,3.9,3.0,2.2,11.65,26.2
16/03/19,Huesca,Alaves,1,3,A,1,1,D,Alberto Undiano,7,12,2,5,21,23,2,2,1,3,0,0,2.45,3.2,3.0,5.64,5.875
16/03/19,Leganes,Girona,0,2,A,0,2,A,José Luis Munuera,12,8,3,4,20,6,6,2,8,1,0,0,2.15,3.2,3.7,7.967,11.889
16/03/19,Real Madrid,Celta,2,0,H,0,0,D,Juan Martínez,22,6,7,1,15,8,9,2,1,0,0,0,1.18,7.5,13.0,10.121,16.389
17/03/19,Betis,Barcelona,1,4,A,0,2,A,Ricardo de Burgos,13,16,3,9,10,11,3,7,1,2,0,0,7.0,5.0,1.4,9.889,13.962
17/03/19,Eibar,Valladolid,1,2,A,0,0,D,David Medié,15,8,3,3,16,14,5,0,4,2,0,0,1.66,3.8,5.5,7.381,8.9
17/03/19,Espanol,Sevilla,0,1,A,0,0,D,Guillermo Cuadra,13,12,3,3,11,14,6,5,3,4,1,1,2.4,3.5,2.9,8.094,9.75
17/03/19,Valencia,Getafe,0,0,D,0,0,D,José Sánchez,8,9,2,1,13,22,3,5,3,4,0,0,2.0,3.3,4.0,4.2,5.579
17/03/19,Villarreal,Vallecano,3,1,H,0,1,A,José González,12,7,4,3,16,7,5,5,3,3,0,0,1.6,4.2,5.5,5.211,10.0
29/03/19,Girona,Ath Bilbao,1,2,A,1,0,H,José Sánchez,6,8,2,5,18,18,3,3,2,4,0,0,2.87,2.9,2.7,12.167,6.714
30/03/19,Alaves,Ath Madrid,0,4,A,0,2,A,Mario Melero,14,11,4,7,10,8,9,2,2,2,0,0,5.5,3.4,1.75,14.476,11.562
30/03/19,Barcelona,Espanol,2,0,H,0,0,D,Carlos del Cerro,13,4,3,2,15,14,5,2,0,4,0,0,1.14,9.0,15.0,5.138,12.444
30/03/19,Celta,Villarreal,3,2,H,0,2,A,Jesús Gil,15,14,6,5,7,8,10,7,1,3,0,0,2.5,3.3,2.75,6.5,19.214
30/03/19,Getafe,Leganes,0,2,A,0,0,D,Pablo González,9,7,2,3,15,25,3,4,5,2,0,0,1.95,3.2,4.5,5.4,5.759
31/03/19,Levante,Eibar,2,2,D,2,1,H,Eduardo Prieto,7,17,2,3,9,12,6,7,2,1,0,0,2.8,3.5,2.45,10.556,4.531
31/03/19,Real Madrid,Huesca,3,2,H,1,1,D,Daniel Ask,16,16,8,3,9,18,4,6,1,3,0,0,1.11,10.0,19.0,9.375,15.0
31/03/19,Sevilla,Valencia,0,1,A,0,1,A,José González,17,4,5,2,18,9,5,3,3,1,0,0,2.05,3.5,3.6,9.35,10.846
31/03/19,Valladolid,Sociedad,1,1,D,1,0,H,Hsu Jason,10,10,4,1,18,8,7,5,4,1,0,0,2.6,3.0,3.0,9.25,6.913
31/03/19,Vallecano,Betis,1,1,D,1,0,H,Antonio Matéu Lahoz,20,7,5,2,22,9,6,3,5,3,1,0,2.75,3.5,2.45,5.609,7.25
02/04/19,Ath Madrid,Girona,2,0,H,0,0,D,Ignacio Iglesias,17,12,7,4,10,9,4,3,1,0,0,0,1.36,4.5,10.0,10.062,19.133
02/04/19,Espanol,Getafe,1,1,D,0,0,D,Ricardo de Burgos,9,13,3,3,14,14,5,4,4,3,0,0,2.4,3.1,3.2,9.176,8.739
02/04/19,Villarreal,Barcelona,4,4,D,1,2,A,Alejandro Hernández,16,15,9,9,10,10,5,3,4,7,1,0,5.25,4.2,1.61,17.8,8.333
03/04/19,Ath Bilbao,Levante,3,2,H,2,0,H,José Luis Munuera,14,11,7,6,13,14,2,9,3,7,0,1,1.61,4.0,5.5,7.071,5.64
03/04/19,Eibar,Vallecano,2,1,H,0,1,A,Alberto Undiano,12,13,6,2,14,9,2,6,2,2,0,0,1.61,4.0,5.5,5.341,8.133
03/04/19,Huesca,Celta,3,3,D,0,1,A,Adrián Cordero,23,11,7,5,9,12,5,0,2,3,0,0,2.62,3.5,2.62,7.333,8.095
03/04/19,Valencia,Real Madrid,2,1,H,1,0,H,Santiago Jaime,11,15,4,5,9,13,6,6,2,2,0,0,3.3,3.6,2.15,25.75,5.344
04/04/19,Leganes,Valladolid,1,0,H,0,0,D,Guillermo Cuadra,18,8,2,1,13,11,3,4,2,2,0,0,1.9,3.3,4.5,9.474,23.9
04/04/19,Sevilla,Alaves,2,0,H,1,0,H,Juan Martínez,18,5,5,2,13,19,11,1,3,4,0,0,1.5,4.33,6.5,6.542,11.48
04/04/19,Sociedad,Betis,2,1,H,1,0,H,David Medié,15,11,7,6,12,13,3,6,2,3,0,0,2.25,3.3,3.3,13.37,6.72
06/04/19,Barcelona,Ath Madrid,2,0,H,0,0,D,Jesús Gil,21,9,10,2,14,12,5,1,3,4,0,1,1.75,3.6,5.0,6.394,16.714
06/04/19,Girona,Espanol,1,2,A,0,0,D,Eduardo Prieto,14,9,5,2,23,20,1,4,5,2,0,0,2.5,3.2,3.0,5.515,7.857
06/04/19,Real Madrid,Eibar,2,1,H,0,1,A,Pablo González,13,3,7,1,9,15,5,4,0,1,0,0,1.3,5.5,9.5,6.481,10.821
06/04/19,Vallecano,Valencia,2,0,H,1,0,H,Hsu Jason,15,12,5,3,17,10,4,7,2,3,0,0,4.2,3.5,1.9,5.875,6.633
07/04/19,Alaves,Leganes,1,1,D,1,0,H,Antonio Matéu Lahoz,6,9,1,5,17,15,3,3,6,4,0,0,2.5,3.0,3.1,6.333,6.118
07/04/19,Betis,Villarreal,2,1,H,1,1,D,Daniel Ask,17,10,7,4,15,14,4,3,4,4,0,0,2.2,3.4,3.3,11.571,8.324
07/04/19,Celta,Sociedad,3,1,H,0,1,A,Mario Melero,11,14,4,7,16,11,2,7,2,1,0,1,2.4,3.3,3.0,6.125,16.5
07/04/19,Getafe,Ath Bilbao,1,0,H,0,0,D,José González,6,9,2,1,16,18,1,2,2,1,0,0,2.3,3.0,3.5,3.788,4.25
07/04/19,Levante,Huesca,2,2,D,1,0,H,Carlos del Cerro,14,17,8,4,22,12,9,1,2,4,0,0,1.95,3.6,3.8,4.219,9.111
07/04/19,Valladolid,Sevilla,0,2,A,0,0,D,José Sánchez,10,16,5,4,17,12,6,7,3,3,0,0,3.5,3.4,2.05,11.154,7.833
13/04/19,Ath Madrid,Celta,2,0,H,1,0,H,Ricardo de Burgos,11,10,5,3,9,15,1,2,2,2,0,0,1.36,4.75,9.0,10.815,15.0
13/04/19,Espanol,Alaves,2,1,H,1,0,H,Ignacio Iglesias,6,14,2,3,12,17,4,8,3,2,0,0,1.8,3.5,4.75,10.0,8.412
13/04/19,Huesca,Barcelona,0,0,D,0,0,D,Guillermo Cuadra,6,10,1,2,18,13,6,5,1,2,0,0,4.75,4.2,1.65,11.243,3.296
13/04/19,Sevilla,Betis,3,2,H,1,0,H,Alejandro Hernández,11,12,5,7,18,8,5,4,6,3,0,0,1.66,4.0,5.0,14.045,7.6
14/04/19,Ath Bilbao,Vallecano,3,2,H,1,1,D,Juan Martínez,15,8,9,4,10,16,3,6,1,3,0,1,1.6,4.0,5.5,4.02,6.136
14/04/19,Girona,Villarreal,0,1,A,0,1,A,Adrián Cordero,14,17,5,6,12,11,9,5,2,5,0,0,2.5,3.25,2.8,8.269,16.882
14/04/19,Sociedad,Eibar,1,1,D,1,0,H,Santiago Jaime,3,17,2,2,15,18,0,3,2,2,0,0,2.2,3.5,3.25,13.45,4.167
14/04/19,Valencia,Levante,3,1,H,1,0,H,Alberto Undiano,23,6,6,3,12,19,8,3,2,2,0,0,1.5,4.75,5.5,10.55,8.194
14/04/19,Valladolid,Getafe,2,2,D,1,1,D,José Luis Munuera,8,8,4,3,22,18,5,3,4,4,0,1,3.2,2.9,2.55,2.931,8.125
15/04/19,Leganes,Real Madrid,1,1,D,1,0,H,David Medié,5,13,2,6,11,12,1,5,0,3,0,0,5.25,4.2,1.6,18.591,6.941
19/04/19,Alaves,Valladolid,2,2,D,2,1,H,Daniel Ask,10,12,4,7,17,16,5,7,3,5,0,0,2.1,3.2,3.75,10.35,5.2
20/04/19,Barcelona,Sociedad,2,1,H,1,0,H,Pablo González,11,9,4,2,10,12,4,2,0,1,0,0,1.22,6.5,13.0,11.033,16.529
20/04/19,Celta,Girona,2,1,H,1,0,H,Carlos del Cerro,13,9,8,1,7,10,5,1,2,1,0,0,2.0,3.75,3.5,7.368,15.118
20/04/19,Eibar,Ath Madrid,0,1,A,0,0,D,Hsu Jason,10,8,2,4,11,12,5,8,3,1,0,0,3.2,3.1,2.4,10.13,11.267
20/04/19,Vallecano,Huesca,0,0,D,0,0,D,José González,16,10,3,3,12,10,8,3,4,2,0,0,2.05,3.75,3.4,4.143,5.667
21/04/19,Betis,Valencia,1,2,A,0,1,A,José Sánchez,23,4,7,3,19,13,8,2,4,2,0,1,3.0,3.3,2.4,7.808,23.929
21/04/19,Getafe,Sevilla,3,0,H,2,0,H,Antonio Matéu Lahoz,10,12,3,2,19,15,2,7,3,6,1,1,3.1,3.4,2.3,7.935,7.625
21/04/19,Levante,Espanol,2,2,D,0,1,A,Jesús Gil,19,14,5,7,13,15,12,7,4,1,1,0,2.3,3.5,3.0,5.939,6.581
21/04/19,Real Madrid,Ath Bilbao,3,0,H,0,0,D,Mario Melero,11,5,4,3,12,16,8,2,2,4,0,0,1.45,4.33,7.0,9.818,9.265
21/04/19,Villarreal,Leganes,2,1,H,0,0,D,Eduardo Prieto,11,6,5,2,12,15,7,4,2,1,0,0,1.72,3.5,5.0,8.125,15.429
23/04/19,Alaves,Barcelona,0,2,A,0,0,D,Adrián Cordero,6,17,1,6,19,9,1,4,3,1,0,0,7.0,5.25,1.4,16.077,4.636
23/04/19,Huesca,Eibar,2,0,H,0,0,D,David Medié,12,7,3,4,16,16,5,3,4,1,0,0,2.25,3.5,3.0,7.611,4.759
23/04/19,Valladolid,Girona,1,0,H,0,0,D,Juan Martínez,13,6,4,0,17,17,4,5,4,3,0,0,2.3,3.3,3.25,9.52,8.393
