Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
22/10/23,Girona,Almeria,5,2,H,3,2,H,Miguel Ángel Ortiz Arias,19,9,8,5,11,14,9,6,1,2,0,0,1.45,4.5,7.0,10.235,29.143
22/10/23,Villarreal,Alaves,1,1,D,0,0,D,Jesús Gil,12,16,3,7,15,10,9,3,4,3,0,0,1.7,3.75,5.0,4.538,14.955
22/10/23,Barcelona,Ath Bilbao,1,0,H,0,0,D,Juan Martínez,12,10,7,3,11,18,4,7,3,3,0,0,1.62,4.0,5.5,10.0,13.074
23/10/23,Valencia,Cadiz,2,0,H,2,0,H,Pablo González,12,5,4,4,16,16,4,6,0,3,0,1,1.75,3.6,5.0,10.105,13.5
27/10/23,Girona,Celta,1,0,H,0,0,D,Isidro Díaz de Mera,12,4,2,2,15,12,10,1,3,2,0,0,1.7,4.2,4.5,8.056,17.545
28/10/23,Almeria,Las Palmas,1,2,A,0,1,A,Francisco Hernández,10,10,4,3,13,19,3,2,3,1,0,0,2.25,3.5,3.1,13.667,7.667
28/10/23,Barcelona,Real Madrid,1,2,A,1,0,H,Jesús Gil,15,13,3,4,15,15,6,3,2,1,0,0,2.55,3.6,2.6,13.619,10.743
28/10/23,Mallorca,Getafe,0,0,D,0,0,D,Pablo González,15,8,4,0,10,25,8,3,0,1,0,0,2.25,3.0,3.5,7.071,7.261
28/10/23,Cadiz,Sevilla,2,2,D,2,1,H,César Soto,10,20,5,10,17,12,2,4,6,4,0,0,3.3,3.25,2.25,11.077,6.286
29/10/23,Betis,Osasuna,2,1,H,1,0,H,José Sánchez,9,7,2,1,10,25,6,3,3,4,0,0,2.05,3.5,3.6,11.714,5.372
29/10/23,Vallecano,Sociedad,2,2,D,1,1,D,Mateo Busquets,16,15,7,3,17,16,4,5,3,2,0,0,3.1,3.2,2.38,6.032,9.577
29/10/23,Ath Bilbao,Valencia,2,2,D,1,0,H,Jorge Figueroa,12,11,7,5,11,10,10,4,3,1,0,0,1.62,3.8,5.75,7.5,10.769
29/10/23,Ath Madrid,Alaves,2,1,H,2,0,H,Alejandro Muñíz,11,8,7,1,10,11,4,4,3,2,0,0,1.4,4.75,8.5,14.267,32.267
30/10/23,Granada,Villarreal,2,3,A,2,3,A,Javier Villanueva,18,6,8,5,14,15,4,1,0,4,0,0,3.1,3.5,2.25,10.2,8.963
03/11/23,Las Palmas,Ath Madrid,2,1,H,0,0,D,Mario Melero,9,13,3,5,12,9,3,4,0,3,0,0,5.75,3.6,1.65,10.857,12.808
04/11/23,Osasuna,Girona,2,4,A,1,1,D,José Luis Munuera,15,11,3,4,14,10,2,7,5,3,0,0,2.9,3.4,2.4,10.652,11.0
04/11/23,Betis,Mallorca,2,0,H,1,0,H,Miguel Ángel Ortiz Arias,22,8,3,1,13,16,6,1,1,4,0,1,1.91,3.3,4.5,13.933,9.84
04/11/23,Celta,Sevilla,1,1,D,1,0,H,Alejandro Hernández,15,13,3,5,14,10,4,6,2,5,1,0,2.6,3.4,2.7,12.762,16.5
04/11/23,Sociedad,Barcelona,0,1,A,0,0,D,Javier Alberola,13,12,6,4,16,8,8,3,3,3,0,0,3.1,3.5,2.25,6.514,14.467
05/11/23,Alaves,Almeria,1,0,H,0,0,D,Juan Pulido,23,9,3,3,13,14,12,6,2,3,0,0,1.75,3.75,4.75,5.231,7.15
05/11/23,Valencia,Granada,1,0,H,1,0,H,Víctor García,11,6,2,1,20,15,0,4,3,5,0,0,1.65,4.0,5.0,5.917,8.857
05/11/23,Villarreal,Ath Bilbao,2,3,A,0,3,A,Guillermo Cuadra,17,17,6,7,11,18,9,3,4,4,0,0,2.8,3.6,2.4,9.714,9.912
05/11/23,Real Madrid,Vallecano,0,0,D,0,0,D,Juan Martínez,22,4,5,0,12,15,11,1,3,5,0,0,1.29,5.5,12.0,6.032,18.933
06/11/23,Getafe,Cadiz,1,0,H,0,0,D,Ricardo de Burgos,13,6,3,2,18,12,6,3,7,1,1,0,1.91,3.1,4.75,9.0,6.042
10/11/23,Ath Bilbao,Celta,4,3,H,2,2,D,Juan Pulido,21,13,12,5,15,13,7,2,2,2,0,0,1.67,3.8,5.0,8.115,13.762
11/11/23,Vallecano,Girona,1,2,A,1,1,D,Pablo González,22,19,9,7,15,13,8,3,1,2,0,0,2.88,3.5,2.4,10.138,7.0
11/11/23,Almeria,Sociedad,1,3,A,0,0,D,Isidro Díaz de Mera,7,18,2,6,18,19,5,5,2,2,0,0,4.75,3.8,1.73,8.0,6.56
11/11/23,Granada,Getafe,1,1,D,1,1,D,Alejandro Muñíz,12,10,6,6,14,9,3,5,4,2,0,0,2.5,3.1,3.0,6.143,11.56
11/11/23,Osasuna,Las Palmas,1,1,D,0,0,D,Jorge Figueroa,11,6,3,1,25,10,8,3,1,1,0,0,1.95,3.4,4.0,11.258,15.154
11/11/23,Real Madrid,Valencia,5,1,H,2,0,H,José Sánchez,16,10,7,4,7,26,4,4,1,3,0,0,1.33,5.5,8.5,14.0,10.848
12/11/23,Barcelona,Alaves,2,1,H,0,1,A,Mateo Busquets,11,8,6,1,11,10,2,1,2,1,0,0,1.25,6.0,11.0,4.5,27.083
12/11/23,Sevilla,Betis,1,1,D,0,0,D,Jesús Gil,13,14,4,6,18,14,9,5,1,1,0,0,2.05,3.5,3.6,5.448,18.929
12/11/23,Ath Madrid,Villarreal,3,1,H,1,1,D,Francisco Hernández,25,11,10,7,8,8,6,3,0,2,0,0,1.36,5.5,7.5,16.565,22.444
24/11/23,Alaves,Granada,3,1,H,2,0,H,Javier Alberola,8,11,5,4,10,13,6,2,1,3,0,0,1.7,3.6,5.0,10.357,7.261
25/11/23,Vallecano,Barcelona,1,1,D,1,0,H,José Luis Munuera,10,15,4,4,23,13,1,4,3,4,0,0,5.25,4.0,1.65,8.789,6.864
25/11/23,Valencia,Celta,0,0,D,0,0,D,César Soto,8,13,0,1,13,7,5,7,3,2,0,0,2.2,3.25,3.5,8.56,18.118
25/11/23,Getafe,Almeria,2,1,H,2,1,H,Alejandro Hernández,18,13,5,4,12,8,3,6,2,4,0,0,1.65,3.75,5.5,8.0,10.529
25/11/23,Ath Madrid,Mallorca,1,0,H,0,0,D,Juan Martínez,20,8,3,1,8,19,7,3,0,0,0,0,1.33,5.0,9.5,7.381,11.724
26/11/23,Villarreal,Osasuna,3,1,H,0,0,D,Ricardo de Burgos,10,15,3,7,9,14,2,4,0,0,0,0,2.15,3.5,3.3,19.786,11.24
26/11/23,Sociedad,Sevilla,2,1,H,2,0,H,Miguel Ángel Ortiz Arias,11,8,8,2,22,8,4,4,2,1,0,2,1.75,3.6,4.75,8.143,11.65
26/11/23,Cadiz,Real Madrid,0,3,A,0,1,A,Guillermo Cuadra,13,14,4,5,16,16,4,4,3,3,0,0,6.0,4.5,1.5,16.083,10.727
26/11/23,Betis,Las Palmas,1,0,H,1,0,H,Víctor García,12,15,6,4,7,12,7,6,1,2,0,0,1.7,3.75,5.25,19.19,7.091
27/11/23,Girona,Ath Bilbao,1,1,D,0,0,D,Mario Melero,12,13,2,6,8,16,2,6,1,1,0,0,2.25,3.5,3.1,10.217,13.235
29/11/23,Mallorca,Cadiz,1,1,D,1,1,D,Javier Villanueva,16,6,3,3,14,18,7,0,2,3,0,0,1.95,3.2,4.33,4.263,10.714
01/12/23,Las Palmas,Getafe,2,0,H,1,0,H,Mateo Busquets,11,12,6,4,11,9,4,4,0,5,0,1,2.38,2.9,3.4,6.1,20.609
02/12/23,Girona,Valencia,2,1,H,0,0,D,Javier Villanueva,9,9,5,3,6,7,3,2,2,3,0,0,1.7,4.0,4.75,4.957,91.5
02/12/23,Ath Bilbao,Vallecano,4,0,H,1,0,H,Francisco Hernández,9,11,4,3,15,11,7,2,1,2,0,0,1.57,4.2,5.75,10.536,11.286
02/12/23,Real Madrid,Granada,2,0,H,1,0,H,Pablo González,11,1,4,0,10,12,6,0,2,1,0,0,1.17,8.0,15.0,10.565,29.118
02/12/23,Osasuna,Sociedad,1,1,D,1,1,D,Juan Pulido,9,17,3,5,12,10,1,8,3,3,0,0,3.4,3.25,2.2,18.941,6.6
03/12/23,Mallorca,Alaves,0,0,D,0,0,D,Jorge Figueroa,7,7,3,4,16,15,5,4,4,2,0,0,2.45,3.0,3.25,5.37,14.15
03/12/23,Almeria,Betis,0,0,D,0,0,D,Alejandro Muñíz,20,6,8,2,12,8,4,6,0,3,0,1,3.2,3.6,2.2,5.452,21.231
03/12/23,Sevilla,Villarreal,1,1,D,0,0,D,Isidro Díaz de Mera,18,5,4,4,6,16,8,4,3,2,0,0,2.0,3.6,3.6,18.786,18.933
03/12/23,Barcelona,Ath Madrid,1,0,H,1,0,H,José Sánchez,13,9,2,4,17,12,7,2,5,4,0,0,2.0,3.75,3.5,9.88,16.944
04/12/23,Celta,Cadiz,1,1,D,0,1,A,Jesús Gil,26,2,7,1,14,18,12,1,1,6,0,1,1.57,3.8,6.5,6.409,16.615
08/12/23,Getafe,Valencia,1,0,H,0,0,D,Guillermo Cuadra,8,3,6,0,15,14,7,0,2,4,1,2,2.6,2.9,3.1,5.04,11.762
09/12/23,Alaves,Las Palmas,0,1,A,0,1,A,José Luis Munuera,19,9,5,2,13,13,12,3,3,4,0,0,2.1,3.0,4.2,22.75,5.182
09/12/23,Betis,Real Madrid,1,1,D,0,0,D,César Soto,14,12,6,2,14,7,8,6,2,1,0,0,4.2,3.8,1.8,21.0,19.308
09/12/23,Villarreal,Sociedad,0,3,A,0,3,A,Mario Melero,20,16,4,5,10,22,5,3,2,1,0,0,3.4,3.4,2.1,11.545,7.31
09/12/23,Mallorca,Sevilla,1,0,H,1,0,H,Javier Alberola,6,19,3,5,15,6,4,12,2,2,0,0,2.75,3.1,2.75,14.818,11.154
10/12/23,Ath Madrid,Almeria,2,1,H,2,0,H,Ricardo de Burgos,13,19,4,5,13,11,3,15,1,0,0,0,1.22,6.5,12.0,6.065,17.105
10/12/23,Cadiz,Osasuna,1,1,D,1,0,H,Juan Martínez,12,13,5,5,15,16,2,4,1,2,0,0,2.9,3.1,2.55,8.045,5.826
10/12/23,Barcelona,Girona,2,4,A,1,2,A,Isidro Díaz de Mera,31,15,11,7,7,10,8,3,1,2,0,0,1.53,5.0,5.5,19.0,16.059
11/12/23,Granada,Ath Bilbao,1,1,D,0,1,A,Miguel Ángel Ortiz Arias,7,19,4,4,9,11,1,8,0,2,0,0,5.0,4.0,1.67,17.357,11.8
11/12/23,Vallecano,Celta,0,0,D,0,0,D,Víctor García,17,4,4,2,15,10,8,1,3,0,0,0,2.45,3.1,3.1,7.917,11.387
15/12/23,Osasuna,Vallecano,1,0,H,0,0,D,Javier Villanueva,10,9,4,3,20,13,9,1,2,3,0,0,2.2,3.2,3.5,7.316,10.9
16/12/23,Celta,Granada,1,0,H,1,0,H,José Sánchez,11,7,4,2,20,18,7,1,6,2,1,0,1.67,4.0,5.0,9.839,7.2
16/12/23,Ath Bilbao,Ath Madrid,2,0,H,0,0,D,Jesús Gil,16,7,7,3,7,10,3,7,0,1,0,0,2.45,3.3,2.9,19.565,8.364
16/12/23,Sevilla,Getafe,0,3,A,0,2,A,Juan Pulido,12,14,4,7,18,18,4,2,3,3,0,0,1.95,3.4,4.2,7.609,12.045
16/12/23,Valencia,Barcelona,1,1,D,0,0,D,Miguel Ángel Ortiz Arias,11,16,4,8,9,11,4,6,1,2,0,0,5.0,3.8,1.67,19.812,8.706
17/12/23,Almeria,Mallorca,0,0,D,0,0,D,Pablo González,7,20,1,2,12,9,4,4,2,1,0,0,2.7,3.2,2.7,5.481,15.267
17/12/23,Sociedad,Betis,0,0,D,0,0,D,Mateo Busquets,12,12,4,3,12,12,3,7,3,4,0,0,1.7,4.0,5.0,7.037,13.875
