Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_PPDA,Away_PPDA
03/09/22,Real Madrid,Betis,2,1,H,1,1,D,José Sánchez,22,8,4,4,8,12,9,2,0,1,0,0,1.4,5.25,6.5,10.267,14.111
03/09/22,Sociedad,Ath Madrid,1,1,D,0,1,A,César Soto,12,15,5,7,18,13,7,7,5,4,0,0,2.9,3.2,2.55,6.793,13.389
03/09/22,Sevilla,Barcelona,0,3,A,0,2,A,Antonio Matéu Lahoz,9,18,4,7,15,14,4,4,2,4,0,0,4.5,3.6,1.8,7.645,8.783
04/09/22,Osasuna,Vallecano,2,1,H,0,0,D,Alejandro Muñíz,13,5,6,3,14,16,4,0,2,2,0,0,2.0,3.1,4.33,8.68,7.15
04/09/22,Ath Bilbao,Espanol,0,1,A,0,0,D,Juan Martínez,17,9,2,2,12,12,4,2,3,2,0,0,1.53,4.0,6.5,6.722,15.222
04/09/22,Villarreal,Elche,4,0,H,2,0,H,Miguel Ángel Ortiz Arias,18,7,10,0,10,9,6,4,1,3,0,0,1.33,5.0,10.0,9.208,11.8
04/09/22,Valencia,Getafe,5,1,H,3,0,H,José Luis Munuera,24,7,9,4,11,21,9,1,3,6,1,1,1.9,3.2,4.5,8.133,13.818
05/09/22,Valladolid,Almeria,1,0,H,0,0,D,Pablo González,14,12,6,1,11,20,2,8,1,6,0,0,2.3,3.3,3.1,6.0,6.889
09/09/22,Girona,Valladolid,2,1,H,1,1,D,César Soto,14,14,5,4,11,15,3,12,0,2,0,0,2.25,3.25,3.4,9.12,5.636
10/09/22,Vallecano,Valencia,2,1,H,1,0,H,Jesús Gil,14,17,6,4,22,11,7,7,5,2,0,0,2.62,3.1,2.87,4.971,8.071
10/09/22,Espanol,Sevilla,2,3,A,1,3,A,Guillermo Cuadra,19,11,5,7,11,14,9,3,3,5,0,1,2.87,3.25,2.5,6.043,10.85
10/09/22,Cadiz,Barcelona,0,4,A,0,0,D,Carlos del Cerro,6,16,0,8,12,13,5,6,1,2,0,0,13.0,6.5,1.22,11.88,5.824
10/09/22,Ath Madrid,Celta,4,1,H,1,0,H,Alejandro Hernández,10,14,4,3,11,6,4,7,2,3,0,0,1.61,3.8,6.0,17.55,11.875
11/09/22,Real Madrid,Mallorca,4,1,H,1,1,D,Jorge Figueroa,22,5,7,2,7,15,4,3,3,5,0,0,1.25,6.0,11.0,10.647,16.25
11/09/22,Elche,Ath Bilbao,1,4,A,0,4,A,Mario Melero,9,16,2,8,15,9,5,5,3,0,0,0,4.0,3.6,1.9,9.25,12.412
11/09/22,Getafe,Sociedad,2,1,H,1,0,H,Juan Pulido,8,13,3,6,9,16,3,7,4,1,0,0,3.75,3.0,2.15,13.318,7.929
11/09/22,Betis,Villarreal,1,0,H,0,0,D,Ricardo de Burgos,16,14,5,3,11,14,9,8,1,1,0,0,2.8,3.4,2.5,8.609,7.76
12/09/22,Almeria,Osasuna,0,1,A,0,1,A,Javier Villanueva,7,15,2,4,4,9,5,10,0,2,0,0,2.6,3.25,2.75,12.75,25.143
16/09/22,Valladolid,Cadiz,0,1,A,0,0,D,José Sánchez,18,7,6,1,12,19,8,2,1,4,0,0,2.0,3.25,4.0,6.56,11.409
17/09/22,Mallorca,Almeria,1,0,H,1,0,H,Juan Martínez,5,9,2,3,15,14,5,2,3,6,0,0,2.0,3.3,4.0,14.571,9.92
17/09/22,Barcelona,Elche,3,0,H,2,0,H,Alejandro Muñíz,25,1,9,1,11,9,6,0,2,2,0,1,1.08,11.0,26.0,3.774,30.25
17/09/22,Valencia,Celta,3,0,H,1,0,H,Pablo González,14,6,7,2,18,23,5,4,3,2,0,1,2.3,3.2,3.3,4.909,7.765
17/09/22,Ath Bilbao,Vallecano,3,2,H,3,1,H,Antonio Matéu Lahoz,14,11,7,2,13,13,2,7,1,2,0,0,1.53,4.0,6.5,13.048,6.88
18/09/22,Osasuna,Getafe,0,2,A,0,1,A,Isidro Díaz de Mera,12,10,4,4,15,15,8,1,7,3,1,1,1.8,3.4,5.0,11.6,17.067
18/09/22,Villarreal,Sevilla,1,1,D,0,1,A,Alejandro Hernández,17,12,7,1,15,12,6,4,1,5,0,0,1.7,3.8,5.0,11.417,6.63
18/09/22,Betis,Girona,2,1,H,1,1,D,Miguel Ángel Ortiz Arias,9,8,3,3,9,8,2,4,0,3,0,0,1.75,3.6,5.0,14.083,13.0
18/09/22,Sociedad,Espanol,2,1,H,2,1,H,Carlos del Cerro,14,14,6,4,18,8,4,2,3,0,0,0,1.7,3.6,5.0,6.182,14.238
18/09/22,Ath Madrid,Real Madrid,1,2,A,0,2,A,José Luis Munuera,12,6,5,3,15,16,8,1,4,2,1,0,3.1,3.4,2.3,13.536,16.864
30/09/22,Ath Bilbao,Almeria,4,0,H,2,0,H,Juan Pulido,17,8,4,2,17,8,11,2,1,3,0,0,1.33,5.0,9.5,7.259,23.2
01/10/22,Cadiz,Villarreal,0,0,D,0,0,D,Javier Villanueva,10,14,2,6,13,8,6,5,2,3,1,0,6.0,4.0,1.57,8.7,13.077
01/10/22,Getafe,Valladolid,2,3,A,2,2,D,Alejandro Muñíz,14,14,6,7,23,13,4,2,2,4,0,0,2.3,3.0,3.5,9.071,9.941
01/10/22,Sevilla,Ath Madrid,0,2,A,0,1,A,Ricardo de Burgos,14,20,3,6,9,12,5,7,3,2,0,0,3.0,3.2,2.5,7.25,28.25
01/10/22,Mallorca,Barcelona,0,1,A,0,1,A,Jesús Gil,13,11,3,3,9,13,5,5,2,4,0,0,9.0,5.0,1.36,39.909,6.52
02/10/22,Espanol,Valencia,2,2,D,0,0,D,Valentín Pizarro,10,12,5,5,16,15,6,4,2,1,1,1,2.62,3.3,2.7,12.5,5.476
02/10/22,Celta,Betis,1,0,H,1,0,H,César Soto,11,9,4,4,26,3,5,3,4,3,0,1,2.45,3.4,2.87,6.5,13.333
02/10/22,Girona,Sociedad,3,5,A,2,2,D,Mario Melero,16,11,8,5,9,19,2,2,3,1,0,0,3.25,3.2,2.3,14.158,6.071
02/10/22,Real Madrid,Osasuna,1,1,D,1,0,H,Guillermo Cuadra,22,8,4,2,9,13,10,2,1,2,0,1,1.3,5.5,9.5,8.857,24.846
03/10/22,Vallecano,Elche,2,1,H,1,1,D,Jorge Figueroa,15,5,6,2,5,19,13,3,1,8,0,0,1.72,3.6,5.25,3.727,14.056
07/10/22,Osasuna,Valencia,1,2,A,0,1,A,Miguel Ángel Ortiz Arias,11,15,2,7,11,19,7,5,3,6,2,1,2.4,3.2,3.1,16.167,7.476
08/10/22,Almeria,Vallecano,3,1,H,3,0,H,Pablo González,10,12,4,4,22,12,7,6,4,2,1,0,2.9,3.3,2.55,9.148,4.76
08/10/22,Ath Madrid,Girona,2,1,H,1,0,H,Juan Martínez,13,11,7,4,12,13,8,3,3,1,0,0,1.45,4.33,7.5,15.88,10.938
08/10/22,Sevilla,Ath Bilbao,1,1,D,1,0,H,Jesús Gil,10,21,3,4,19,14,5,7,4,0,0,1,3.0,3.3,2.4,12.706,7.16
08/10/22,Getafe,Real Madrid,0,1,A,0,1,A,Antonio Matéu Lahoz,9,19,2,4,10,5,4,4,0,0,0,0,6.5,4.5,1.5,33.769,17.583
09/10/22,Valladolid,Betis,0,0,D,0,0,D,Carlos del Cerro,12,4,3,1,12,16,3,1,1,1,0,1,2.8,3.4,2.4,9.765,12.391
09/10/22,Cadiz,Espanol,2,2,D,1,0,H,Alejandro Hernández,8,9,3,6,13,12,8,3,4,4,0,0,2.87,3.2,2.55,11.118,7.375
09/10/22,Sociedad,Villarreal,1,0,H,1,0,H,César Soto,17,5,5,1,21,18,9,3,5,3,0,0,2.5,3.4,2.75,6.714,10.96
09/10/22,Barcelona,Celta,1,0,H,1,0,H,José Luis Munuera,13,14,5,3,16,9,6,3,2,4,0,0,1.28,6.0,9.0,8.63,14.048
10/10/22,Elche,Mallorca,1,1,D,1,0,H,Valentín Pizarro,7,11,2,4,12,17,5,7,4,5,1,1,3.0,3.1,2.5,18.571,7.037
14/10/22,Vallecano,Getafe,0,0,D,0,0,D,Mario Melero,16,6,3,3,13,17,4,1,2,3,0,0,2.05,3.2,3.8,7.652,25.417
15/10/22,Girona,Cadiz,1,1,D,0,0,D,Ricardo de Burgos,23,9,6,2,16,9,6,2,5,4,0,0,1.9,3.3,4.5,5.4,25.222
15/10/22,Valencia,Elche,2,2,D,2,1,H,Juan Pulido,20,8,8,6,14,19,6,1,3,6,0,0,1.4,4.75,7.5,6.893,11.706
15/10/22,Mallorca,Sevilla,0,1,A,0,0,D,Javier Villanueva,9,4,5,1,17,15,1,3,2,3,0,0,2.9,3.0,2.7,19.786,11.1
15/10/22,Ath Bilbao,Ath Madrid,0,1,A,0,0,D,Jorge Figueroa,13,3,3,1,14,17,6,1,0,6,0,0,2.45,3.2,3.0,7.138,11.6
16/10/22,Celta,Sociedad,1,2,A,1,1,D,Guillermo Cuadra,10,8,3,6,14,17,1,6,5,7,1,0,2.6,3.2,2.8,7.1,8.393
16/10/22,Real Madrid,Barcelona,3,1,H,2,0,H,José Sánchez,8,18,4,5,11,14,2,3,2,2,0,0,2.2,3.6,3.1,16.75,7.452
16/10/22,Espanol,Valladolid,1,0,H,0,0,D,Antonio Matéu Lahoz,15,14,3,2,13,11,6,4,1,4,0,0,2.2,3.3,3.5,7.344,14.0
16/10/22,Betis,Almeria,3,1,H,1,0,H,Alejandro Muñíz,15,12,6,5,6,7,9,3,1,1,0,0,1.57,4.1,5.75,17.0,21.538
17/10/22,Villarreal,Osasuna,2,0,H,1,0,H,Pablo González,12,14,9,3,14,23,8,4,2,6,0,0,1.57,4.2,6.0,7.682,7.964
18/10/22,Sevilla,Valencia,1,1,D,0,1,A,César Soto,18,13,5,5,11,26,11,6,4,7,1,0,2.25,3.4,3.2,10.5,8.571
18/10/22,Getafe,Ath Bilbao,2,2,D,1,1,D,José Luis Munuera,11,14,4,4,14,11,7,4,7,4,0,0,4.75,3.3,1.83,13.864,18.4
18/10/22,Ath Madrid,Vallecano,1,1,D,1,0,H,Javier Villanueva,12,14,4,4,11,11,3,4,3,0,0,0,1.55,3.75,7.0,12.19,15.762
19/10/22,Cadiz,Betis,0,0,D,0,0,D,Antonio Matéu Lahoz,13,12,3,3,15,7,4,9,1,2,0,1,4.0,3.3,2.0,15.444,12.286
19/10/22,Valladolid,Celta,4,1,H,1,1,D,Valentín Pizarro,9,22,7,5,12,11,3,7,1,1,0,0,2.9,3.3,2.45,13.5,12.083
19/10/22,Sociedad,Mallorca,1,0,H,1,0,H,Miguel Ángel Ortiz Arias,14,12,7,3,18,9,10,7,1,2,0,0,1.55,4.0,6.5,7.385,10.706
19/10/22,Elche,Real Madrid,0,3,A,0,1,A,Jesús Gil,10,10,3,7,14,10,8,2,1,1,0,0,8.5,5.75,1.3,28.786,11.87
20/10/22,Almeria,Girona,3,2,H,3,0,H,Guillermo Cuadra,13,14,7,5,14,14,4,5,1,3,0,0,2.6,3.25,2.8,20.286,5.409
20/10/22,Osasuna,Espanol,1,0,H,0,0,D,Mario Melero,17,5,5,3,17,15,9,2,1,2,0,0,2.05,3.6,3.5,5.952,11.429
20/10/22,Barcelona,Villarreal,3,0,H,3,0,H,Carlos del Cerro,16,5,5,1,18,11,8,0,0,1,0,0,1.5,4.5,6.0,5.684,27.5
22/10/22,Vallecano,Cadiz,5,1,H,2,0,H,Alejandro Muñíz,28,3,11,0,13,12,10,1,1,4,1,2,1.72,3.5,5.25,5.923,27.5
22/10/22,Valladolid,Sociedad,1,0,H,1,0,H,Jorge Figueroa,9,20,2,2,19,14,4,10,2,3,0,0,3.6,3.4,2.05,11.037,3.476
22/10/22,Valencia,Mallorca,1,2,A,0,0,D,José Sánchez,13,10,3,5,14,19,5,3,3,5,0,0,1.75,3.5,5.0,5.75,16.4
22/10/22,Real Madrid,Sevilla,3,1,H,1,0,H,Alejandro Hernández,18,9,6,2,9,12,4,3,1,4,0,0,1.36,4.75,8.5,14.174,14.68
23/10/22,Espanol,Elche,2,2,D,1,1,D,José Luis Munuera,13,9,5,4,13,10,5,3,2,3,0,0,1.66,3.75,5.25,13.074,15.231
23/10/22,Betis,Ath Madrid,1,2,A,0,0,D,Jesús Gil,17,9,4,3,10,17,7,4,2,3,0,0,3.2,3.3,2.3,12.304,11.483
23/10/22,Girona,Osasuna,1,1,D,1,1,D,Juan Pulido,7,9,1,2,11,11,3,5,2,3,0,0,2.55,3.2,2.9,11.32,13.227
23/10/22,Villarreal,Almeria,2,1,H,0,1,A,Ricardo de Burgos,11,15,5,4,7,8,10,4,4,1,1,0,1.36,4.75,9.0,12.474,17.357
23/10/22,Barcelona,Ath Bilbao,4,0,H,3,0,H,Juan Martínez,10,5,7,3,7,13,1,2,2,2,0,0,1.55,4.5,5.5,12.286,14.812
24/10/22,Celta,Getafe,1,1,D,0,1,A,Pablo González,17,4,5,1,10,13,10,0,1,1,0,0,1.75,3.5,5.0,4.615,23.0
28/10/22,Mallorca,Espanol,1,1,D,0,0,D,Isidro Díaz de Mera,12,7,5,2,15,9,4,4,4,1,0,0,2.25,3.1,3.4,11.286,12.789
29/10/22,Almeria,Celta,3,1,H,0,1,A,Carlos del Cerro,19,8,5,3,10,7,6,4,4,0,0,1,3.3,3.3,2.25,8.182,21.571
29/10/22,Cadiz,Ath Madrid,3,2,H,1,0,H,José Sánchez,10,15,7,7,15,12,5,3,2,4,0,0,7.0,3.6,1.6,18.125,8.727
29/10/22,Sevilla,Vallecano,0,1,A,0,0,D,Antonio Matéu Lahoz,10,15,4,5,9,20,6,6,6,1,0,0,2.0,3.3,4.0,10.0,6.714
29/10/22,Valencia,Barcelona,0,1,A,0,0,D,Ricardo de Burgos,3,13,2,2,13,7,3,10,4,5,0,0,5.0,4.33,1.57,14.25,7.429
30/10/22,Osasuna,Valladolid,2,0,H,2,0,H,Guillermo Cuadra,20,7,10,2,14,16,1,8,1,3,0,0,1.9,3.4,4.33,9.276,9.667
30/10/22,Real Madrid,Girona,1,1,D,0,0,D,Mario Melero,19,8,6,2,16,8,7,1,3,3,1,0,1.2,6.5,13.0,11.444,56.8
30/10/22,Ath Bilbao,Villarreal,1,0,H,0,0,D,Miguel Ángel Ortiz Arias,19,6,7,3,12,10,6,2,2,1,0,0,2.2,3.3,3.4,10.903,15.5
30/10/22,Sociedad,Betis,0,2,A,0,0,D,Javier Villanueva,14,10,7,4,22,16,5,3,4,4,0,0,2.0,3.5,3.8,5.345,14.235
31/10/22,Elche,Getafe,0,1,A,0,0,D,César Soto,12,8,5,3,12,11,6,2,0,3,0,1,2.7,3.0,2.87,14.6,25.714
04/11/22,Girona,Ath Bilbao,2,1,H,0,0,D,Valentín Pizarro,19,11,10,7,11,11,7,1,1,1,0,0,3.75,3.5,2.0,20.615,9.273
05/11/22,Getafe,Cadiz,0,0,D,0,0,D,Alejandro Hernández,13,15,2,4,15,16,5,5,5,2,2,1,2.2,3.1,3.75,9.348,14.312
05/11/22,Valladolid,Elche,2,1,H,1,0,H,Ricardo de Burgos,16,4,11,2,9,10,8,4,2,0,0,0,1.83,3.6,4.33,10.826,21.75
05/11/22,Celta,Osasuna,1,2,A,1,2,A,Jorge Figueroa,13,8,5,4,12,20,2,3,1,5,0,0,2.1,3.3,3.75,6.759,18.706
05/11/22,Barcelona,Almeria,2,0,H,0,0,D,Pablo González,27,4,13,1,14,13,9,1,2,1,0,0,1.08,10.0,26.0,6.593,31.7
06/11/22,Ath Madrid,Espanol,1,1,D,0,0,D,Juan Pulido,27,6,7,2,13,10,12,2,3,5,0,1,1.44,4.5,8.0,6.13,19.357
06/11/22,Sociedad,Valencia,1,1,D,1,1,D,José Luis Munuera,9,14,4,3,11,12,1,11,2,0,1,0,1.95,3.4,4.0,16.143,6.056
06/11/22,Villarreal,Mallorca,0,2,A,0,1,A,Alejandro Muñíz,9,7,2,5,17,16,5,2,4,6,0,0,1.57,4.0,5.75,6.333,19.929
06/11/22,Betis,Sevilla,1,1,D,1,0,H,José Sánchez,9,22,4,6,6,20,1,4,4,5,2,1,2.2,3.2,3.6,32.625,7.5
07/11/22,Vallecano,Real Madrid,3,2,H,2,2,D,Juan Martínez,15,16,7,2,22,11,4,5,4,5,0,0,4.75,4.2,1.65,8.581,7.889
08/11/22,Elche,Girona,1,2,A,1,1,D,Pablo González,11,21,2,3,16,9,2,5,3,2,0,0,3.25,3.3,2.2,13.889,10.75
08/11/22,Ath Bilbao,Valladolid,3,0,H,1,0,H,Isidro Díaz de Mera,19,8,6,0,20,6,10,2,3,1,0,0,1.4,4.5,7.5,7.645,10.5
08/11/22,Osasuna,Barcelona,1,2,A,1,0,H,Jesús Gil,15,9,3,3,15,6,2,5,4,4,0,2,5.75,4.2,1.53,15.842,15.533
09/11/22,Almeria,Getafe,1,0,H,1,0,H,Alejandro Muñíz,8,11,3,3,17,8,7,6,8,4,1,0,2.15,3.3,3.5,10.111,14.526
09/11/22,Sevilla,Sociedad,1,2,A,1,2,A,Carlos del Cerro,6,17,3,9,9,12,2,1,2,2,2,0,2.6,3.2,2.8,19.474,7.364
09/11/22,Espanol,Villarreal,0,1,A,0,0,D,Javier Villanueva,14,10,6,3,11,6,4,7,1,3,0,0,3.2,3.2,2.37,15.19,12.35
09/11/22,Mallorca,Ath Madrid,1,0,H,1,0,H,Mario Melero,9,17,3,5,14,17,2,5,5,3,0,0,3.8,3.1,2.1,17.824,7.0
10/11/22,Vallecano,Celta,0,0,D,0,0,D,José Luis Munuera,10,11,3,3,19,16,5,3,7,1,0,0,2.2,3.2,3.5,4.886,12.217
10/11/22,Valencia,Betis,3,0,H,0,0,D,Miguel Ángel Ortiz Arias,15,5,7,1,12,9,5,5,1,3,0,1,2.1,3.4,3.6,9.35,24.308
10/11/22,Real Madrid,Cadiz,2,1,H,1,0,H,César Soto,18,10,5,5,12,16,7,1,3,3,0,0,1.14,8.5,15.0,5.515,19.944
29/12/22,Girona,Vallecano,2,2,D,1,1,D,Jorge Figueroa,16,12,7,4,14,14,2,4,3,2,0,0,2.3,3.2,3.3,7.636,12.2
29/12/22,Betis,Ath Bilbao,0,0,D,0,0,D,Alejandro Hernández,9,10,5,0,8,17,2,6,1,4,1,0,2.88,3.3,2.5,11.059,6.75
29/12/22,Ath Madrid,Elche,2,0,H,0,0,D,Guillermo Cuadra,18,5,4,1,14,20,3,5,3,4,1,2,1.29,5.5,10.0,8.583,15.917
30/12/22,Getafe,Mallorca,2,0,H,0,0,D,Hsu Jason,14,3,6,0,10,19,4,2,0,1,0,0,2.75,2.75,3.1,11.81,12.048
30/12/22,Cadiz,Almeria,1,1,D,0,1,A,Juan Martínez,12,18,6,9,7,14,3,2,2,0,0,0,2.38,3.1,3.25,14.526,11.174
30/12/22,Celta,Sevilla,1,1,D,1,0,H,Ricardo de Burgos,17,7,5,5,11,13,5,6,2,4,0,1,2.2,3.3,3.4,17.389,9.148
30/12/22,Valladolid,Real Madrid,0,2,A,0,0,D,José Luis Munuera,14,19,4,8,7,9,5,9,2,0,1,0,6.5,4.75,1.45,39.25,16.714
31/12/22,Barcelona,Espanol,1,1,D,1,0,H,Antonio Matéu,21,4,6,1,11,15,10,2,6,7,1,1,1.25,6.5,10.0,5.533,19.455
31/12/22,Sociedad,Osasuna,2,0,H,1,0,H,Valentín Pizarro,9,11,2,3,10,15,3,2,1,1,0,0,1.85,3.3,4.75,8.087,7.3
31/12/22,Villarreal,Valencia,2,1,H,1,1,D,José Sánchez,14,13,8,4,12,16,5,2,1,3,0,0,1.95,3.4,4.2,9.5,9.208
06/01/23,Elche,Celta,0,1,A,0,1,A,Miguel Ángel Ortiz Arias,13,14,5,7,15,15,8,4,3,1,1,0,4.0,3.25,1.95,9.083,12.524
06/01/23,Valencia,Cadiz,0,1,A,0,1,A,Pablo González,11,6,2,2,14,21,13,2,5,6,0,0,1.57,4.0,5.75,3.241,11.538
07/01/23,Villarreal,Real Madrid,2,1,H,0,0,D,César Soto,17,13,5,3,13,6,6,5,4,1,0,0,3.25,3.8,2.05,14.526,11.318
07/01/23,Mallorca,Valladolid,1,0,H,0,0,D,Valentín Pizarro,13,9,4,1,14,17,6,2,2,3,0,0,1.95,3.3,4.2,11.6,9.15
07/01/23,Espanol,Girona,2,2,D,0,1,A,Carlos del Cerro,12,12,6,5,13,16,5,2,3,2,0,0,2.25,3.4,3.2,10.833,7.25
08/01/23,Almeria,Sociedad,0,2,A,0,0,D,Hsu Jason,6,9,1,6,13,14,4,2,1,0,0,0,4.2,3.3,1.95,13.381,7.0
08/01/23,Vallecano,Betis,1,2,A,1,2,A,Isidro Díaz de Mera,15,14,3,3,10,16,5,7,3,2,0,0,2.3,3.3,3.2,7.273,11.619
08/01/23,Sevilla,Getafe,2,1,H,1,0,H,Juan Martínez,11,11,5,2,13,16,4,4,3,3,0,0,1.75,3.4,5.25,15.667,14.762
08/01/23,Ath Madrid,Barcelona,0,1,A,0,1,A,José Luis Munuera,20,10,5,2,8,16,7,4,2,3,1,1,3.1,3.4,2.3,12.206,7.96
09/01/23,Ath Bilbao,Osasuna,0,0,D,0,0,D,Mario Melero,17,3,3,1,8,13,14,1,0,1,0,0,1.67,3.6,5.75,7.7,10.042
13/01/23,Celta,Villarreal,1,1,D,0,1,A,Hsu Jason,21,3,8,1,11,8,14,3,0,2,0,0,2.88,3.3,2.5,15.333,15.278
14/01/23,Valladolid,Vallecano,0,1,A,0,0,D,Mario Melero,9,13,2,6,17,18,4,8,2,2,0,0,2.75,3.25,2.63,7.192,5.606
14/01/23,Girona,Sevilla,2,1,H,0,1,A,Valentín Pizarro,19,10,7,2,11,7,5,2,3,1,0,0,2.38,3.4,3.0,12.833,14.833
14/01/23,Osasuna,Mallorca,1,0,H,0,0,D,César Soto,15,6,4,2,15,19,3,1,2,3,0,0,2.0,3.1,4.33,6.692,13.409
14/01/23,Sociedad,Ath Bilbao,3,1,H,2,1,H,Guillermo Cuadra,11,6,5,2,20,15,4,2,5,1,0,1,2.4,3.2,3.1,5.871,14.85
15/01/23,Getafe,Espanol,1,2,A,1,1,D,Jorge Figueroa,10,10,2,4,20,13,5,1,2,3,0,0,2.5,3.0,3.1,5.091,14.0
